video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX01007X_2025Nov14.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
94,2820.000000,all,1622.85,32.15,12.50,1621,30,5,5
94,2820.000000,all,1733.25,6.54,276.00,1717,0,33,14
95,2850.000000,all,1825.50,33.00,4.00,1824,32,4,3
95,2850.000000,all,1623.00,32.33,11.00,1621,30,5,5
95,2850.000000,all,1733.32,6.50,275.50,1717,0,33,14
96,2880.000000,all,1825.50,33.00,4.00,1824,32,4,3
96,2880.000000,all,1623.00,32.50,12.00,1621,30,5,6
96,2880.000000,all,1733.26,6.52,277.00,1717,0,33,14
97,2910.000000,all,1825.50,33.00,4.00,1824,32,4,3
97,2910.000000,all,1623.00,32.33,11.00,1621,30,5,5
97,2910.000000,all,1733.32,6.56,277.50,1717,0,33,15
98,2940.000000,all,747.00,552.00,2.00,746,551,3,3
98,2940.000000,all,1825.50,33.00,4.00,1824,32,4,3
98,2940.000000,all,1622.81,32.19,9.50,1621,30,5,5
98,2940.000000,all,1733.30,6.52,279.00,1717,0,33,14
99,2970.000000,all,1825.50,33.00,4.00,1824,32,4,3
99,2970.000000,all,1623.00,32.33,11.00,1621,30,5,5
99,2970.000000,all,1733.35,6.56,277.50,1717,0,33,14
100,3000.000000,all,1825.50,33.00,4.00,1824,32,4,3
100,3000.000000,all,1623.00,32.33,11.00,1621,30,5,5
100,3000.000000,all,1733.21,6.50,274.50,1717,0,33,14
101,3030.000000,all,1825.50,33.00,4.00,1824,32,4,3
101,3030.000000,all,1623.00,32.33,11.00,1621,30,5,5
101,3030.000000,all,1733.26,6.51,273.50,1717,0,33,14
102,3060.000000,all,1825.50,33.00,4.00,1824,32,4,3
102,3060.000000,all,1623.00,32.33,11.00,1621,30,5,5
102,3060.000000,all,1733.37,6.47,271.50,1717,0,33,14
103,3090.000000,all,1825.50,33.00,4.00,1824,32,4,3
103,3090.000000,all,1623.00,32.33,11.00,1621,30,5,5
103,3090.000000,all,1733.32,6.47,269.50,1717,0,33,14
104,3120.000000,all,1825.50,33.00,4.00,1824,32,4,3
104,3120.000000,all,1623.00,32.33,11.00,1621,30,5,5
104,3120.000000,all,1733.21,6.49,273.00,1717,0,33,15
105,3150.000000,all,1825.50,33.00,4.00,1824,32,4,3
105,3150.000000,all,1623.00,32.50,12.00,1621,30,5,6
105,3150.000000,all,1733.37,6.49,274.50,1717,0,33,15
106,3180.000000,all,185.50,460.00,4.00,184,459,4,3
106,3180.000000,all,1825.50,33.00,4.00,1824,32,4,3
106,3180.000000,all,1623.00,32.50,12.00,1621,30,5,6
106,3180.000000,all,1733.36,6.51,275.00,1717,0,33,15
107,3210.000000,all,186.00,460.00,2.00,185,459,3,3
107,3210.000000,all,1825.50,33.00,4.00,1824,32,4,3
107,3210.000000,all,1623.00,32.50,10.00,1621,31,5,4
107,3210.000000,all,1733.40,6.48,273.50,1717,0,33,15
108,3240.000000,all,186.00,460.00,2.00,185,459,3,3
108,3240.000000,all,1825.50,33.00,4.00,1824,32,4,3
108,3240.000000,all,1623.00,32.67,11.00,1621,31,5,5
108,3240.000000,all,1733.29,6.50,275.00,1717,0,33,15
109,3270.000000,all,186.00,460.00,2.00,185,459,3,3
109,3270.000000,all,1825.50,33.00,4.00,1824,32,4,3
109,3270.000000,all,1622.78,32.37,8.50,1621,31,5,4
109,3270.000000,all,1733.39,6.44,276.00,1717,0,33,14
110,3300.000000,all,186.00,460.00,2.00,185,459,3,3
110,3300.000000,all,1825.50,33.00,4.00,1824,32,4,3
110,3300.000000,all,1622.50,32.50,7.00,1621,31,4,4
110,3300.000000,all,1733.32,6.48,274.50,1717,0,33,14
111,3330.000000,all,186.00,460.00,2.00,185,459,3,3
111,3330.000000,all,1825.50,33.00,4.00,1824,32,4,3
111,3330.000000,all,1622.70,32.70,5.50,1621,31,4,4
111,3330.000000,all,1733.21,6.52,274.50,1717,0,33,15
112,3360.000000,all,185.50,460.00,4.00,184,459,4,3
112,3360.000000,all,1825.50,33.00,4.00,1824,32,4,3
112,3360.000000,all,1622.70,32.70,5.50,1621,31,4,4
112,3360.000000,all,1733.28,6.51,276.00,1717,0,33,15
113,3390.000000,all,186.00,460.00,2.00,185,459,3,3
113,3390.000000,all,1825.50,33.00,4.00,1824,32,4,3
113,3390.000000,all,1622.63,32.22,8.50,1621,30,4,5
113,3390.000000,all,1733.17,6.53,273.00,1717,0,33,15
114,3420.000000,all,186.00,460.00,2.00,185,459,3,3
114,3420.000000,all,1825.50,33.00,4.00,1824,32,4,3
114,3420.000000,all,1622.63,32.22,8.50,1621,30,4,5
114,3420.000000,all,1733.29,6.51,272.50,1717,0,33,14
115,3450.000000,all,185.50,460.00,4.00,184,459,4,3
115,3450.000000,all,1825.00,33.00,6.00,1823,32,5,3
115,3450.000000,all,1622.63,32.22,8.50,1621,30,4,5
115,3450.000000,all,1733.16,6.52,273.00,1717,0,33,14
116,3480.000000,all,186.00,460.00,2.00,185,459,3,3
116,3480.000000,all,1825.50,33.00,4.00,1824,32,4,3
116,3480.000000,all,1622.63,32.22,8.50,1621,30,4,5
116,3480.000000,all,1733.27,6.53,273.50,1717,0,33,14
117,3510.000000,all,1825.50,33.00,4.00,1824,32,4,3
117,3510.000000,all,1622.63,32.22,8.50,1621,30,4,5
117,3510.000000,all,1733.19,6.49,276.00,1717,0,33,14
118,3540.000000,all,1825.50,33.00,4.00,1824,32,4,3
118,3540.000000,all,1622.63,32.22,8.50,1621,30,4,5
118,3540.000000,all,1733.19,6.47,278.00,1717,0,33,14
119,3570.000000,all,1825.50,33.00,4.00,1824,32,4,3
119,3570.000000,all,1622.50,32.50,7.00,1621,31,4,4
119,3570.000000,all,1733.19,6.47,278.00,1717,0,33,14
120,3600.000000,all,1825.50,33.00,4.00,1824,32,4,3
120,3600.000000,all,1622.50,32.50,7.00,1621,31,4,4
120,3600.000000,all,1733.23,6.45,278.50,1717,0,33,14
121,3630.000000,all,185.50,460.00,4.00,184,459,4,3
121,3630.000000,all,1825.50,33.00,4.00,1824,32,4,3
121,3630.000000,all,1622.50,32.50,7.00,1621,31,4,4
121,3630.000000,all,1733.18,6.48,280.50,1717,0,33,14
122,3660.000000,all,185.00,460.00,2.00,184,459,3,3
122,3660.000000,all,1825.50,33.00,4.00,1824,32,4,3
122,3660.000000,all,1622.78,32.37,8.50,1621,31,5,4
122,3660.000000,all,1733.23,6.48,282.00,1717,0,33,14
123,3690.000000,all,1825.50,33.00,4.00,1824,32,4,3
123,3690.000000,all,1622.81,32.19,9.50,1621,30,5,5
123,3690.000000,all,1733.24,6.48,278.50,1717,0,33,14
