detection_id,video_name,video_path,frame,t_sec,x,y,area,bbox_x,bbox_y,bbox_w,bbox_h
132,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,11891,1189.1,127,697,22.0,124,692,6,10
133,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,12584,1258.4,126,697,27.0,124,692,4,10
134,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,14369,1436.9,125,697,21.5,122,694,6,6
135,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,17446,1744.6,127,697,21.5,124,694,6,6
136,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,17468,1746.8,128,696,21.0,126,692,4,8
137,12nov2025_phys_part12.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part12.mp4,17860,1786.0,126,697,27.0,124,692,4,10
138,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,3275,327.5,127,697,21.0,124,694,6,7
139,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,3542,354.2,127,695,21.5,124,692,6,6
140,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,4307,430.7,128,697,27.0,126,692,4,10
141,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,6386,638.6,127,698,24.0,125,694,5,8
142,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,8163,816.3,127,697,21.5,124,694,6,6
143,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,9851,985.1,128,696,33.0,126,690,4,12
144,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,9881,988.1,129,696,29.5,126,692,6,8
145,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,10656,1065.6,128,696,21.0,126,692,4,8
146,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,12096,1209.6,129,699,21.5,126,696,6,6
147,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,13789,1378.9,128,696,21.0,126,692,4,8
148,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14158,1415.8,131,701,20.0,128,698,6,6
149,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14159,1415.9,129,699,21.5,126,696,6,6
150,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14714,1471.4,128,694,21.0,126,690,4,8
151,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14811,1481.1,130,699,25.5,128,694,4,10
152,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14878,1487.8,129,698,20.0,126,694,6,8
153,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14904,1490.4,128,696,21.0,126,692,4,8
154,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,14916,1491.6,130,696,21.0,128,692,4,8
155,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,15966,1596.6,131,699,21.5,128,696,6,6
156,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,17308,1730.8,130,696,21.0,128,692,4,8
157,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,17746,1774.6,130,699,26.5,128,694,4,10
158,12nov2025_phys_part13.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part13.mp4,17785,1778.5,130,698,21.0,128,694,4,8
159,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,515,51.5,130,697,27.0,128,692,4,10
160,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,1489,148.9,130,696,21.0,128,692,4,8
161,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,1744,174.4,130,696,21.0,128,692,4,8
162,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,2293,229.3,128,696,21.0,126,692,4,8
163,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,2967,296.7,130,696,20.5,128,692,4,8
164,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,4080,408.0,130,696,30.0,128,691,4,11
165,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,4176,417.6,129,697,21.0,126,694,6,6
166,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,4226,422.6,130,697,27.0,128,692,4,10
167,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,4899,489.9,131,698,31.5,128,694,6,8
168,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,5148,514.8,130,696,21.0,128,692,4,8
169,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,5289,528.9,131,696,23.0,128,692,6,8
170,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,6589,658.9,131,699,22.0,128,696,6,6
171,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,7233,723.3,131,696,22.5,128,692,6,8
172,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,7370,737.0,131,696,24.0,128,692,6,8
173,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,9503,950.3,130,696,21.0,128,692,4,8
174,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,9656,965.6,131,695,21.5,128,692,6,6
175,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,9672,967.2,130,696,21.0,128,692,4,8
176,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,9823,982.3,130,698,21.0,128,694,4,8
177,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,10338,1033.8,131,699,21.0,128,696,6,6
178,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,10593,1059.3,131,697,21.5,128,694,6,6
179,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,10704,1070.4,131,699,22.0,128,694,6,10
180,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11052,1105.2,130,698,21.0,128,694,4,8
181,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11122,1112.2,130,696,21.0,128,692,4,8
182,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11388,1138.8,132,698,21.0,130,694,4,8
183,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11708,1170.8,131,697,22.0,128,692,6,10
184,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11718,1171.8,132,700,21.0,130,696,4,8
185,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,11892,1189.2,131,698,27.5,128,694,6,8
186,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12194,1219.4,131,698,28.0,128,694,6,8
187,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12211,1221.1,131,698,22.0,128,694,6,8
188,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12231,1223.1,130,696,21.0,128,692,4,8
189,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12584,1258.4,132,698,21.0,130,694,4,8
190,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12888,1288.8,130,698,21.0,128,694,4,8
191,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,12960,1296.0,131,699,21.5,128,696,6,6
192,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,13034,1303.4,130,700,21.0,128,696,4,8
193,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,13181,1318.1,130,696,21.0,128,692,4,8
194,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,13675,1367.5,130,696,21.0,128,692,4,8
195,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,13844,1384.4,131,698,31.5,128,694,6,8
196,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,14011,1401.1,131,697,25.0,128,694,6,6
197,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,14570,1457.0,131,697,22.0,128,692,6,10
198,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,14820,1482.0,131,695,21.5,128,692,6,6
199,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,14884,1488.4,131,698,20.0,128,694,6,8
200,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15108,1510.8,133,697,21.5,130,694,6,6
201,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15300,1530.0,132,697,24.5,129,694,7,6
202,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15326,1532.6,131,699,32.5,128,694,6,10
203,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15412,1541.2,132,698,21.0,130,694,4,8
204,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15624,1562.4,132,697,44.0,128,692,8,10
205,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15845,1584.5,131,697,21.5,128,694,6,6
206,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,15969,1596.9,131,696,21.5,128,692,6,8
207,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,16230,1623.0,132,698,21.0,130,694,4,8
208,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,17258,1725.8,132,698,21.0,130,694,4,8
209,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,17424,1742.4,132,699,24.0,130,694,4,10
210,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,17708,1770.8,133,701,21.5,130,698,6,6
211,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,17892,1789.2,132,697,24.0,130,692,4,10
212,12nov2025_phys_part14.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part14.mp4,17926,1792.6,132,700,21.0,130,696,4,8
213,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,290,29.0,133,697,23.0,130,694,6,6
214,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,426,42.6,131,695,23.0,128,692,6,6
215,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,683,68.3,131,697,21.5,128,694,6,6
216,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,889,88.9,132,697,27.0,130,692,4,10
217,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,962,96.2,133,701,21.5,130,698,6,6
218,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,1152,115.2,131,696,39.5,128,690,6,12
219,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,1473,147.3,131,697,21.5,128,694,6,6
220,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,1542,154.2,132,699,27.0,130,694,4,10
221,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,2123,212.3,132,696,21.0,130,692,4,8
222,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,2656,265.6,133,697,21.5,130,694,6,6
223,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,2724,272.4,133,698,20.0,130,694,6,8
224,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,2746,274.6,132,697,26.5,130,692,4,10
225,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,2850,285.0,133,699,24.5,130,696,6,6
226,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,3113,311.3,132,699,20.0,128,696,8,6
227,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,3500,350.0,133,701,22.5,130,698,6,6
228,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,3847,384.7,131,699,21.5,128,696,6,6
229,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4064,406.4,132,698,21.0,130,694,4,8
230,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4238,423.8,132,696,21.0,130,692,4,8
231,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4493,449.3,132,698,21.0,130,694,4,8
232,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4735,473.5,132,698,21.0,130,694,4,8
233,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4767,476.7,132,698,21.0,130,694,4,8
234,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,4807,480.7,134,698,21.0,132,694,4,8
235,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,5328,532.8,132,697,27.0,130,692,4,10
236,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,5343,534.3,132,696,21.0,130,692,4,8
237,12nov2025_phys_part15.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part15.mp4,5768,576.8,134,697,27.0,132,692,4,10
