seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
942.571,0.261825278,242.521,219.19,216.288,200.791,25.456
947.573,0.263214722,242.418,219.216,216.238,200.895,25.457
952.573,0.264603611,242.458,219.093,216.409,200.958,25.453
957.577,0.265993611,242.429,218.985,216.12,200.855,25.457
962.577,0.2673825,242.347,219.02,216.17,200.999,25.458
967.577,0.268771389,242.301,219.091,216.288,200.972,25.458
972.578,0.270160556,242.261,219.02,216.196,200.842,25.456
977.577,0.271549167,242.549,219.03,216.288,200.921,25.459
982.578,0.272938333,242.132,218.948,216.129,200.961,25.455
987.58,0.274327778,242.212,219.013,216.155,200.794,25.459
992.578,0.275716111,242.225,218.798,216.221,200.768,25.46
997.578,0.277105,242.04,218.86,216.201,200.977,25.459
1002.578,0.278493889,242.105,218.842,216.129,201.102,25.457
1007.58,0.279883333,242.353,218.754,216.196,201.065,25.46
1012.58,0.281272222,241.884,218.892,216.014,201.004,25.458
1017.58,0.282661111,242.042,218.806,216.181,201.163,25.457
1022.58,0.28405,242.212,218.685,216.291,201.091,25.459
1027.582,0.285439444,241.947,218.64,216.187,200.967,25.458
1032.584,0.286828889,242.052,218.734,215.919,200.985,25.456
1037.583,0.2882175,242.046,218.851,216.014,201.102,25.457
1042.584,0.289606667,242.179,218.585,216.179,201.1,25.458
1047.584,0.290995556,242.063,218.757,216.135,200.967,25.462
1052.585,0.292384722,242.004,218.731,216.029,200.967,25.46
1057.587,0.293774167,241.71,218.681,216.095,200.85,25.46
1062.589,0.295163611,241.908,218.83,216.032,201.007,25.458
1067.589,0.2965525,241.855,218.614,216.095,201.073,25.465
1072.59,0.297941667,241.964,218.722,216.133,200.954,25.459
1077.591,0.299330833,241.929,218.603,215.942,201.044,25.463
1082.592,0.30072,241.756,218.629,215.917,200.9,25.462
1087.59,0.302108333,241.889,218.603,215.867,200.943,25.462
1092.593,0.303498056,241.895,218.798,216.043,201.105,25.459
1097.592,0.304886667,241.803,218.62,215.816,200.922,25.461
1102.592,0.306275556,241.681,218.649,215.755,200.932,25.462
1107.594,0.307665,241.849,218.558,215.931,200.956,25.461
1112.594,0.309053889,241.715,218.571,215.957,200.988,25.464
