sconds,hours,Ch1,Ch3,Ch4,Temp
8340,2.316666667,191.7,182.66,187.93,26.815
8345,2.318055556,191.72,182.69,187.92,26.815
8350,2.319444444,191.72,182.68,187.91,26.817
8355,2.320833333,191.72,182.66,187.93,26.818
8360,2.322222222,191.68,182.63,187.92,26.819
8365,2.323611111,191.68,182.62,187.95,26.819
8370,2.325,191.74,182.65,187.97,26.815
8375,2.326388889,191.74,182.68,187.99,26.814
8380,2.327777778,191.75,182.7,187.99,26.811
8385,2.329166667,191.7,182.7,188,26.81
8390,2.330555556,191.72,182.71,188.03,26.809
8395,2.331944444,191.72,182.71,188.04,26.809
8400,2.333333333,191.74,182.71,188.05,26.81
8405,2.334722222,191.72,182.72,188.07,26.81
8410,2.336111111,191.75,182.75,188.09,26.807
8415,2.3375,191.74,182.78,188.1,26.805
8420,2.338888889,191.77,182.79,188.08,26.805
8425,2.340277778,191.73,182.78,188.05,26.808
8430,2.341666667,191.71,182.75,188.05,26.81
8435,2.343055556,191.71,182.77,188.09,26.809
8440,2.344444444,191.75,182.79,188.12,26.809
8445,2.345833333,191.75,182.81,188.14,26.809
8450,2.347222222,191.73,182.81,188.12,26.809
8455,2.348611111,191.69,182.8,188.13,26.81
8460,2.35,191.72,182.79,188.1,26.812
8465,2.351388889,191.71,182.77,188.11,26.815
8470,2.352777778,191.71,182.79,188.11,26.813
8475,2.354166667,191.68,182.82,188.15,26.811
8480,2.355555556,191.69,182.85,188.18,26.808
8485,2.356944444,191.71,182.84,188.2,26.808
8490,2.358333333,191.72,182.86,188.22,26.806
8495,2.359722222,191.71,182.86,188.23,26.806
8500,2.361111111,191.71,182.87,188.26,26.806
8505,2.3625,191.71,182.85,188.23,26.809
8510,2.363888889,191.74,182.85,188.23,26.808
8515,2.365277778,191.76,182.87,188.22,26.808
8520,2.366666667,191.74,182.9,188.25,26.809
8525,2.368055556,191.7,182.91,188.25,26.811
8530,2.369444444,191.65,182.88,188.24,26.813
8535,2.370833333,191.69,182.85,188.25,26.813
8540,2.372222222,191.7,182.83,188.26,26.815
8545,2.373611111,191.74,182.84,188.28,26.815
8550,2.375,191.69,182.82,188.26,26.82
8555,2.376388889,191.64,182.81,188.24,26.822
8560,2.377777778,191.59,182.78,188.22,26.825
8565,2.379166667,191.59,182.79,188.21,26.825
8570,2.380555556,191.63,182.78,188.22,26.827
8575,2.381944444,191.66,182.78,188.22,26.829
8580,2.383333333,191.62,182.77,188.2,26.832
8585,2.384722222,191.61,182.76,188.19,26.834
8590,2.386111111,191.56,182.74,188.19,26.836
8595,2.3875,191.56,182.72,188.19,26.836
8600,2.388888889,191.53,182.71,188.18,26.836
8605,2.390277778,191.52,182.71,188.17,26.836
8610,2.391666667,191.52,182.74,188.18,26.836
8615,2.393055556,191.52,182.76,188.17,26.835
8620,2.394444444,191.54,182.76,188.19,26.837
8625,2.395833333,191.53,182.74,188.17,26.838
8630,2.397222222,191.5,182.72,188.19,26.84
8635,2.398611111,191.49,182.72,188.13,26.842
8640,2.4,191.46,182.71,188.13,26.844
8645,2.401388889,191.48,182.74,188.12,26.843
8650,2.402777778,191.49,182.76,188.17,26.841
8655,2.404166667,191.51,182.75,188.16,26.837
8660,2.405555556,191.49,182.75,188.18,26.836
8665,2.406944444,191.47,182.74,188.19,26.835
8670,2.408333333,191.45,182.75,188.24,26.833
8675,2.409722222,191.48,182.75,188.22,26.832
8680,2.411111111,191.5,182.72,188.21,26.833
8685,2.4125,191.53,182.72,188.2,26.834
8690,2.413888889,191.5,182.7,188.21,26.834
8695,2.415277778,191.51,182.71,188.23,26.832
8700,2.416666667,191.52,182.71,188.22,26.831
8705,2.418055556,191.54,182.73,188.23,26.832
8710,2.419444444,191.51,182.74,188.21,26.832
8715,2.420833333,191.51,182.74,188.21,26.831
8720,2.422222222,191.55,182.75,188.23,26.829
8725,2.423611111,191.52,182.75,188.24,26.827
8730,2.425,191.52,182.74,188.25,26.827
8735,2.426388889,191.51,182.76,188.24,26.826
8740,2.427777778,191.55,182.76,188.25,26.826
8745,2.429166667,191.53,182.75,188.24,26.824
8750,2.430555556,191.51,182.71,188.22,26.826
8755,2.431944444,191.52,182.69,188.18,26.827
8760,2.433333333,191.53,182.7,188.17,26.827
8765,2.434722222,191.56,182.71,188.19,26.827
8770,2.436111111,191.52,182.7,188.19,26.828
8775,2.4375,191.51,182.7,188.2,26.829
8780,2.438888889,191.47,182.7,188.19,26.829
8785,2.440277778,191.47,182.69,188.19,26.828
8790,2.441666667,191.46,182.67,188.2,26.826
8795,2.443055556,191.5,182.67,188.21,26.826
8800,2.444444444,191.5,182.67,188.23,26.823
8805,2.445833333,191.52,182.67,188.23,26.823
8810,2.447222222,191.48,182.64,188.22,26.821
8815,2.448611111,191.47,182.64,188.25,26.819
8820,2.45,191.49,182.64,188.27,26.817
8825,2.451388889,191.51,182.64,188.27,26.816
8830,2.452777778,191.5,182.62,188.24,26.817
8835,2.454166667,191.47,182.59,188.24,26.817
8840,2.455555556,191.47,182.56,188.22,26.818
8845,2.456944444,191.52,182.55,188.2,26.819
8850,2.458333333,191.51,182.53,188.17,26.821
8855,2.459722222,191.54,182.51,188.2,26.821
8860,2.461111111,191.52,182.48,188.23,26.821
8865,2.4625,191.52,182.46,188.23,26.822
8870,2.463888889,191.49,182.45,188.22,26.822
8875,2.465277778,191.49,182.43,188.22,26.822
8880,2.466666667,191.48,182.4,188.23,26.82
8885,2.468055556,191.49,182.36,188.22,26.821
8890,2.469444444,191.46,182.34,188.22,26.822
8895,2.470833333,191.46,182.33,188.19,26.824
8900,2.472222222,191.44,182.3,188.17,26.824
8905,2.473611111,191.45,182.27,188.18,26.824
8910,2.475,191.45,182.25,188.17,26.824
8915,2.476388889,191.47,182.23,188.21,26.824
8920,2.477777778,191.46,182.21,188.2,26.824
8925,2.479166667,191.45,182.21,188.2,26.822
8930,2.480555556,191.43,182.2,188.19,26.821
8935,2.481944444,191.41,182.19,188.15,26.822
8940,2.483333333,191.41,182.17,188.16,26.821
8945,2.484722222,191.42,182.15,188.13,26.822
8950,2.486111111,191.42,182.17,188.16,26.82
8955,2.4875,191.45,182.15,188.14,26.82
8960,2.488888889,191.46,182.17,188.16,26.818
8965,2.490277778,191.49,182.14,188.15,26.816
8970,2.491666667,191.47,182.15,188.16,26.815
8975,2.493055556,191.49,182.15,188.16,26.812
8980,2.494444444,191.49,182.16,188.2,26.811
8985,2.495833333,191.47,182.17,188.18,26.81
8990,2.497222222,191.46,182.17,188.21,26.807
8995,2.498611111,191.43,182.14,188.19,26.806
9000,2.5,191.47,182.14,188.19,26.804
9005,2.501388889,191.46,182.12,188.15,26.807
9010,2.502777778,191.52,182.14,188.11,26.805
9015,2.504166667,191.48,182.12,188.11,26.806
9020,2.505555556,191.48,182.12,188.15,26.805
9025,2.506944444,191.45,182.1,188.18,26.809
9030,2.508333333,191.44,182.09,188.2,26.809
9035,2.509722222,191.42,182.07,188.16,26.81
9040,2.511111111,191.4,182.08,188.14,26.81
9045,2.5125,191.42,182.09,188.15,26.809
9050,2.513888889,191.45,182.13,188.14,26.809
9055,2.515277778,191.43,182.13,188.13,26.809
9060,2.516666667,191.44,182.14,188.14,26.811
9065,2.518055556,191.45,182.13,188.17,26.811
9070,2.519444444,191.47,182.12,188.19,26.812
9075,2.520833333,191.46,182.1,188.17,26.814
9080,2.522222222,191.44,182.08,188.15,26.815
9085,2.523611111,191.4,182.09,188.16,26.814
9090,2.525,191.4,182.1,188.18,26.813
9095,2.526388889,191.42,182.14,188.2,26.81
9100,2.527777778,191.45,182.15,188.2,26.81
9105,2.529166667,191.46,182.19,188.2,26.809
9110,2.530555556,191.45,182.18,188.23,26.808
9115,2.531944444,191.44,182.18,188.22,26.809
9120,2.533333333,191.44,182.18,188.22,26.807
9125,2.534722222,191.41,182.19,188.18,26.808
9130,2.536111111,191.41,182.2,188.15,26.808
9135,2.5375,191.38,182.2,188.16,26.81
9140,2.538888889,191.35,182.18,188.16,26.812
9145,2.540277778,191.35,182.17,188.17,26.813
9150,2.541666667,191.36,182.18,188.18,26.811
9155,2.543055556,191.4,182.2,188.21,26.808
9160,2.544444444,191.36,182.25,188.21,26.805
9165,2.545833333,191.4,182.26,188.18,26.805
9170,2.547222222,191.39,182.27,188.15,26.807
9175,2.548611111,191.4,182.25,188.16,26.809
9180,2.55,191.38,182.25,188.16,26.809
9185,2.551388889,191.39,182.26,188.21,26.807
9190,2.552777778,191.41,182.25,188.19,26.808
9195,2.554166667,191.41,182.22,188.17,26.809
9200,2.555555556,191.37,182.2,188.14,26.814
9205,2.556944444,191.32,182.19,188.08,26.817
9210,2.558333333,191.29,182.19,188.1,26.82
9215,2.559722222,191.29,182.2,188.07,26.822
9220,2.561111111,191.33,182.21,188.1,26.822
9225,2.5625,191.33,182.22,188.08,26.821
9230,2.563888889,191.3,182.2,188.1,26.821
9235,2.565277778,191.28,182.17,188.08,26.821
9240,2.566666667,191.29,182.14,188.06,26.823
9245,2.568055556,191.34,182.16,188.04,26.821
9250,2.569444444,191.32,182.19,188.04,26.821
9255,2.570833333,191.34,182.19,188.04,26.819
9260,2.572222222,191.34,182.2,188.03,26.821
9265,2.573611111,191.32,182.2,188.02,26.821
9270,2.575,191.28,182.22,188.01,26.823
9275,2.576388889,191.24,182.2,187.98,26.824
9280,2.577777778,191.23,182.21,187.99,26.825
9285,2.579166667,191.24,182.2,187.98,26.827
9290,2.580555556,191.26,182.19,187.98,26.826
9295,2.581944444,191.28,182.16,187.97,26.829
9300,2.583333333,191.28,182.15,187.95,26.828
9305,2.584722222,191.27,182.15,187.95,26.829
9310,2.586111111,191.27,182.17,187.95,26.822
9315,2.5875,191.31,182.18,187.97,26.82
9320,2.588888889,191.35,182.21,187.97,26.814
9325,2.590277778,191.36,182.21,187.98,26.813
9330,2.591666667,191.35,182.23,187.99,26.808
9335,2.593055556,191.34,182.23,188,26.806
9340,2.594444444,191.36,182.25,188,26.804
9345,2.595833333,191.35,182.24,187.99,26.804
9350,2.597222222,191.35,182.23,187.97,26.803
9355,2.598611111,191.33,182.22,187.95,26.801
9360,2.6,191.37,182.21,187.95,26.8
9365,2.601388889,191.35,182.2,187.96,26.801
9370,2.602777778,191.35,182.2,187.94,26.803
9375,2.604166667,191.35,182.2,187.92,26.803
9380,2.605555556,191.4,182.21,187.91,26.802
9385,2.606944444,191.38,182.19,187.91,26.8
9390,2.608333333,191.33,182.17,187.92,26.802
9395,2.609722222,191.27,182.16,187.9,26.803
9400,2.611111111,191.29,182.15,187.89,26.806
9405,2.6125,191.32,182.14,187.86,26.808
9410,2.613888889,191.29,182.12,187.81,26.814
9415,2.615277778,191.24,182.09,187.75,26.818
9420,2.616666667,191.22,182.05,187.71,26.824
9425,2.618055556,191.2,182.02,187.7,26.827
9430,2.619444444,191.2,182.02,187.71,26.827
9435,2.620833333,191.21,182,187.69,26.826
9440,2.622222222,191.24,182.01,187.69,26.826
9445,2.623611111,191.24,182,187.67,26.826
9450,2.625,191.21,182.02,187.71,26.823
9455,2.626388889,191.23,182.02,187.7,26.822
9460,2.627777778,191.25,182.01,187.71,26.822
9465,2.629166667,191.22,182,187.68,26.823
9470,2.630555556,191.2,182,187.69,26.82
9475,2.631944444,191.2,182.03,187.68,26.818
9480,2.633333333,191.24,182.06,187.66,26.814
9485,2.634722222,191.23,182.05,187.64,26.813
9490,2.636111111,191.28,182.04,187.62,26.814
9495,2.6375,191.26,182.02,187.64,26.814
9500,2.638888889,191.28,182.05,187.61,26.813
9505,2.640277778,191.24,182.07,187.62,26.809
9510,2.641666667,191.24,182.09,187.62,26.809
9515,2.643055556,191.25,182.07,187.63,26.81
9520,2.644444444,191.24,182.05,187.62,26.814
9525,2.645833333,191.24,182.01,187.58,26.815
9530,2.647222222,191.25,182,187.57,26.814
9535,2.648611111,191.26,182.01,187.54,26.815
9540,2.65,191.24,182.01,187.51,26.816
9545,2.651388889,191.22,182,187.48,26.819
9550,2.652777778,191.2,181.99,187.44,26.821
9555,2.654166667,191.2,182,187.44,26.822
9560,2.655555556,191.19,182.02,187.45,26.821
9565,2.656944444,191.25,182.03,187.49,26.816
9570,2.658333333,191.27,182.06,187.5,26.811
9575,2.659722222,191.32,182.07,187.48,26.808
9580,2.661111111,191.31,182.06,187.48,26.803
9585,2.6625,191.33,182.05,187.47,26.801
9590,2.663888889,191.3,182.05,187.49,26.799
9595,2.665277778,191.31,182.06,187.48,26.799
9600,2.666666667,191.33,182.07,187.48,26.799
9605,2.668055556,191.33,182.06,187.44,26.798
9610,2.669444444,191.32,182.08,187.4,26.799
9615,2.670833333,191.28,182.05,187.37,26.801
9620,2.672222222,191.28,182.04,187.36,26.803
9625,2.673611111,191.23,182.01,187.36,26.804
9630,2.675,191.24,182.01,187.33,26.804
9635,2.676388889,191.21,182.02,187.32,26.802
9640,2.677777778,191.23,182.05,187.3,26.799
9645,2.679166667,191.26,182.08,187.3,26.798
9650,2.680555556,191.3,182.06,187.28,26.797
9655,2.681944444,191.35,182.03,187.28,26.797
9660,2.683333333,191.33,181.99,187.27,26.795
9665,2.684722222,191.29,181.97,187.26,26.797
9670,2.686111111,191.21,181.94,187.21,26.801
9675,2.6875,191.21,181.93,187.16,26.805
9680,2.688888889,191.18,181.92,187.13,26.808
9685,2.690277778,191.16,181.92,187.1,26.811
9690,2.691666667,191.1,181.9,187.06,26.817
9695,2.693055556,191.07,181.86,187.02,26.823
9700,2.694444444,191.1,181.81,186.99,26.828
9705,2.695833333,191.07,181.79,186.94,26.829
9710,2.697222222,191.07,181.77,186.94,26.831
9715,2.698611111,191.02,181.75,186.9,26.832
9720,2.7,191.05,181.72,186.91,26.831
9725,2.701388889,191.05,181.68,186.9,26.83
9730,2.702777778,191.05,181.66,186.9,26.829
9735,2.704166667,191.06,181.64,186.87,26.83
9740,2.705555556,191.05,181.62,186.83,26.832
9745,2.706944444,191.07,181.59,186.82,26.833
9750,2.708333333,191.07,181.56,186.8,26.834
9755,2.709722222,191.03,181.53,186.8,26.834
9760,2.711111111,191,181.49,186.78,26.834
9765,2.7125,190.99,181.48,186.73,26.833
9770,2.713888889,190.98,181.47,186.67,26.833
9775,2.715277778,191.03,181.5,186.66,26.828
9780,2.716666667,191.04,181.51,186.67,26.822
9785,2.718055556,191.11,181.52,186.73,26.813
9790,2.719444444,191.12,181.48,186.71,26.808
9795,2.720833333,191.13,181.46,186.72,26.803
9800,2.722222222,191.13,181.44,186.7,26.803
9805,2.723611111,191.14,181.39,186.69,26.805
9810,2.725,191.14,181.35,186.63,26.808
9815,2.726388889,191.12,181.3,186.58,26.808
9820,2.727777778,191.1,181.27,186.54,26.809
9825,2.729166667,191.11,181.23,186.5,26.807
9830,2.730555556,191.13,181.2,186.47,26.807
9835,2.731944444,191.11,181.2,186.46,26.805
9840,2.733333333,191.09,181.17,186.47,26.805
9845,2.734722222,191.04,181.13,186.45,26.804
9850,2.736111111,191.05,181.11,186.42,26.806
9855,2.7375,191.03,181.09,186.37,26.806
9860,2.738888889,191.06,181.08,186.35,26.809
9865,2.740277778,191.06,181.03,186.32,26.811
9870,2.741666667,191.05,180.97,186.3,26.814
9875,2.743055556,191.02,180.94,186.26,26.816
9880,2.744444444,191.02,180.92,186.23,26.817
9885,2.745833333,191.07,180.92,186.21,26.818
9890,2.747222222,191.04,180.87,186.18,26.82
9895,2.748611111,191.02,180.87,186.16,26.82
9900,2.75,191,180.84,186.13,26.825
9905,2.751388889,190.98,180.82,186.09,26.828
9910,2.752777778,190.97,180.73,186.05,26.833
9915,2.754166667,190.93,180.71,186.02,26.835
9920,2.755555556,190.92,180.69,186,26.836
9925,2.756944444,190.91,180.7,185.98,26.836
9930,2.758333333,190.91,180.69,185.97,26.834
9935,2.759722222,190.91,180.69,185.98,26.833
9940,2.761111111,190.96,180.7,185.97,26.826
9945,2.7625,191.01,180.7,185.97,26.821
9950,2.763888889,191.05,180.72,185.96,26.816
9955,2.765277778,191.01,180.74,185.95,26.815
9960,2.766666667,191.01,180.73,185.96,26.815
9965,2.768055556,190.98,180.71,185.92,26.815
9970,2.769444444,191.01,180.66,185.9,26.815
9975,2.770833333,190.97,180.65,185.86,26.815
9980,2.772222222,191.01,180.63,185.86,26.815
9985,2.773611111,190.99,180.64,185.86,26.814
9990,2.775,191,180.63,185.84,26.814
9995,2.776388889,190.98,180.63,185.84,26.812
10000,2.777777778,190.98,180.63,185.84,26.809
10005,2.779166667,191.01,180.65,185.84,26.805
10010,2.780555556,191.01,180.66,185.82,26.802
10015,2.781944444,191.01,180.66,185.8,26.802
10020,2.783333333,190.98,180.64,185.78,26.803
10025,2.784722222,190.96,180.61,185.78,26.803
10030,2.786111111,190.98,180.59,185.76,26.801
10035,2.7875,190.97,180.59,185.76,26.801
10040,2.788888889,191,180.6,185.75,26.801
10045,2.790277778,191,180.61,185.75,26.802
10050,2.791666667,191,180.61,185.74,26.802
10055,2.793055556,190.98,180.58,185.71,26.803
10060,2.794444444,190.93,180.6,185.69,26.803
10065,2.795833333,190.91,180.6,185.68,26.804
10070,2.797222222,190.91,180.61,185.67,26.805
10075,2.798611111,190.94,180.58,185.64,26.81
10080,2.8,190.98,180.57,185.65,26.81
10085,2.801388889,190.95,180.56,185.67,26.81
10090,2.802777778,190.95,180.58,185.69,26.808
10095,2.804166667,190.95,180.58,185.71,26.807
10100,2.805555556,190.98,180.55,185.7,26.806
10105,2.806944444,190.95,180.52,185.72,26.804
10110,2.808333333,190.97,180.52,185.71,26.803
10115,2.809722222,190.95,180.5,185.71,26.803
10120,2.811111111,190.95,180.48,185.71,26.806
10125,2.8125,190.89,180.47,185.69,26.809
10130,2.813888889,190.87,180.49,185.7,26.812
10135,2.815277778,190.83,180.47,185.7,26.813
10140,2.816666667,190.83,180.46,185.68,26.817
10145,2.818055556,190.83,180.45,185.67,26.818
10150,2.819444444,190.83,180.48,185.66,26.818
10155,2.820833333,190.83,180.48,185.69,26.815
10160,2.822222222,190.85,180.49,185.7,26.812
10165,2.823611111,190.91,180.48,185.72,26.809
10170,2.825,190.92,180.49,185.72,26.808
10175,2.826388889,190.92,180.5,185.74,26.803
10180,2.827777778,190.9,180.52,185.75,26.804
10185,2.829166667,190.89,180.52,185.77,26.801
10190,2.830555556,190.87,180.53,185.79,26.803
10195,2.831944444,190.85,180.53,185.8,26.803
10200,2.833333333,190.84,180.52,185.79,26.809
10205,2.834722222,190.84,180.5,185.76,26.812
10210,2.836111111,190.86,180.5,185.73,26.817
10215,2.8375,190.84,180.49,185.71,26.821
10220,2.838888889,190.8,180.49,185.66,26.825
10225,2.840277778,190.76,180.48,185.66,26.826
10230,2.841666667,190.79,180.47,185.65,26.827
10235,2.843055556,190.77,180.47,185.69,26.827
10240,2.844444444,190.76,180.48,185.7,26.826
10245,2.845833333,190.74,180.51,185.71,26.822
10250,2.847222222,190.75,180.52,185.72,26.819
10255,2.848611111,190.79,180.53,185.74,26.817
10260,2.85,190.81,180.53,185.77,26.814
10265,2.851388889,190.87,180.55,185.78,26.81
10270,2.852777778,190.87,180.56,185.77,26.807
10275,2.854166667,190.86,180.59,185.8,26.804
10280,2.855555556,190.85,180.6,185.82,26.801
10285,2.856944444,190.86,180.61,185.86,26.797
10290,2.858333333,190.88,180.6,185.87,26.794
10295,2.859722222,190.88,180.58,185.88,26.794
10300,2.861111111,190.9,180.61,185.86,26.792
10305,2.8625,190.87,180.61,185.87,26.793
10310,2.863888889,190.87,180.62,185.89,26.791
10315,2.865277778,190.83,180.61,185.89,26.791
10320,2.866666667,190.84,180.63,185.9,26.791
10325,2.868055556,190.83,180.66,185.9,26.792
10330,2.869444444,190.86,180.68,185.93,26.792
10335,2.870833333,190.87,180.68,185.92,26.79
10340,2.872222222,190.88,180.67,185.91,26.791
10345,2.873611111,190.87,180.66,185.9,26.793
10350,2.875,190.85,180.64,185.91,26.795
10355,2.876388889,190.85,180.66,185.92,26.793
10360,2.877777778,190.85,180.65,185.94,26.792
10365,2.879166667,190.87,180.67,185.95,26.79
10370,2.880555556,190.84,180.67,185.96,26.79
10375,2.881944444,190.85,180.66,185.95,26.79
10380,2.883333333,190.8,180.64,185.96,26.793
10385,2.884722222,190.83,180.61,185.96,26.796
10390,2.886111111,190.84,180.61,185.99,26.795
10395,2.8875,190.86,180.61,185.98,26.795
10400,2.888888889,190.83,180.63,185.99,26.794
10405,2.890277778,190.77,180.61,186,26.796
10410,2.891666667,190.77,180.59,186.02,26.796
10415,2.893055556,190.76,180.53,186.02,26.796
10420,2.894444444,190.78,180.53,186.01,26.797
10425,2.895833333,190.75,180.51,185.99,26.797
10430,2.897222222,190.79,180.49,186,26.798
10435,2.898611111,190.77,180.49,186.01,26.796
10440,2.9,190.76,180.46,186.03,26.798
10445,2.901388889,190.75,180.47,186.05,26.796
10450,2.902777778,190.74,180.42,186.07,26.798
10455,2.904166667,190.77,180.4,186.09,26.796
10460,2.905555556,190.73,180.35,186.1,26.796
10465,2.906944444,190.77,180.33,186.08,26.796
10470,2.908333333,190.76,180.3,186.08,26.798
10475,2.909722222,190.79,180.26,186.07,26.801
10480,2.911111111,190.77,180.23,186.1,26.801
10485,2.9125,190.78,180.23,186.13,26.797
10490,2.913888889,190.8,180.21,186.14,26.796
10495,2.915277778,190.76,180.18,186.13,26.796
10500,2.916666667,190.74,180.13,186.12,26.797
10505,2.918055556,190.69,180.1,186.14,26.798
10510,2.919444444,190.68,180.06,186.14,26.8
10515,2.920833333,190.65,180.03,186.12,26.801
10520,2.922222222,190.61,179.99,186.08,26.805
10525,2.923611111,190.56,179.99,186.07,26.807
10530,2.925,190.58,179.97,186.06,26.807
10535,2.926388889,190.61,179.98,186.08,26.805
10540,2.927777778,190.67,179.97,186.11,26.802
10545,2.929166667,190.64,179.96,186.14,26.802
10550,2.930555556,190.63,179.95,186.13,26.8
10555,2.931944444,190.63,179.97,186.13,26.796
10560,2.933333333,190.67,179.98,186.13,26.791
10565,2.934722222,190.68,179.99,186.16,26.789
10570,2.936111111,190.67,179.99,186.18,26.786
10575,2.9375,190.67,179.99,186.2,26.785
10580,2.938888889,190.67,179.97,186.18,26.785
10585,2.940277778,190.67,179.94,186.17,26.788
10590,2.941666667,190.66,179.94,186.18,26.789
10595,2.943055556,190.66,179.96,186.21,26.786
10600,2.944444444,190.67,179.98,186.2,26.787
10605,2.945833333,190.68,179.97,186.19,26.786
10610,2.947222222,190.68,179.95,186.19,26.788
10615,2.948611111,190.66,179.94,186.18,26.788
10620,2.95,190.65,179.91,186.15,26.791
10625,2.951388889,190.65,179.9,186.13,26.79
10630,2.952777778,190.63,179.92,186.15,26.789
10635,2.954166667,190.61,179.94,186.17,26.786
